# Wavelength (nm)	Intensity
199.27356	0.0
199.28722	0.0
199.30089	0.0
199.31454	0.0
199.32822	0.0
199.34189	0.0
199.35555	0.0
199.36922	0.0
199.38289	0.0
199.39656	0.0
199.41022	0.0
199.42389	0.0
199.43756	0.0
199.45123	0.0
199.4649	0.0
199.47858	0.0
199.49225	0.0
199.50592	0.0
199.51959	0.0
199.53326	0.0
199.54694	0.0
199.56061	0.0
199.57428	0.0
199.58795	0.0
199.60162	0.0
199.61531	0.0
199.62898	0.0
199.64265	0.0
199.65634	0.0
199.67001	0.0
199.68369	0.0
199.69737	0.0
199.71104	0.0
199.72472	0.0
199.7384	0.0
199.75208	0.0
199.76576	0.0
199.77943	0.0
199.79312	0.0
199.80681	0.0
199.82048	0.0
199.83417	0.0
199.84785	0.0
199.86153	0.0
199.87521	0.0
199.8889	0.0
199.90259	0.0
199.91626	0.0
199.92995	0.0
199.94363	0.0
199.95732	0.0
199.97101	0.0
199.9847	0.0
199.99838	0.0
200.01207	0.0
200.02576	0.0
200.03944	0.0
200.05313	0.0
200.06682	0.0
200.08052	0.0
200.09421	0.0
200.10789	0.0
200.12158	0.0
200.13528	0.0
200.14897	0.0
200.16266	0.0
200.17636	0.0
200.19005	0.0
200.20374	0.0
200.21744	0.0
200.23112	0.0
200.24483	0.0
200.25851	0.0
200.27222	0.0
200.2859	0.0
200.29961	0.0
200.31331	0.0
200.327	0.0
200.3407	11.0319
200.3544	109.99
200.3681	84.6177
200.38179	-72.2166
200.39549	-35.5287
200.40919	-4.80347
200.4229	-41.0098
200.4366	-101.805
200.4503	36.8883
200.464	5.11841
200.47771	13.041
200.49141	184.453
200.50511	-84.2975
200.51881	-52.8407
200.53252	79.4956
200.54622	35.726
200.55992	-221.129
200.57362	48.6839
200.58733	79.3015
200.60104	131.704
200.61475	55.6426
200.62845	-19.9223
200.64217	87.7567
200.65587	336.62
200.66957	-50.0268
200.68329	80.4382
200.69699	144.623
200.71071	-103.899
200.72441	-33.914
200.73813	26.6094
200.75183	153.164
200.76555	211.592
200.77925	43.1394
200.79297	-61.0488
200.80669	166.208
200.82039	82.1565
200.83411	240.511
200.84782	454.013
200.86154	-59.7096
200.87524	6.07
200.88896	-65.0724
200.90268	76.0468
200.9164	-34.6178
200.93011	156.779
200.94383	179.632
200.95755	123.617
200.97127	38.9794
200.98499	-223.886
200.9987	-215.539
201.01242	38.576
201.02614	-170.194
201.03986	8.25903
201.05357	-63.9475
201.06731	-123.412
201.08102	-88.9359
201.09474	15.5779
201.10846	162.376
201.12219	204.716
201.13591	-15.5022
201.14963	67.4465
201.16336	6.02836
201.17708	-102.578
201.19081	-384.531
201.20453	-19.4773
201.21826	63.9343
201.23198	16.5235
201.24571	-43.0331
201.25943	-7.40706
201.27316	-37.6159
