# Wavelength (nm)	Intensity
199.27356	0.0
199.28722	0.0
199.30089	0.0
199.31454	0.0
199.32822	0.0
199.34189	0.0
199.35555	0.0
199.36922	0.0
199.38289	0.0
199.39656	0.0
199.41022	0.0
199.42389	0.0
199.43756	0.0
199.45123	0.0
199.4649	0.0
199.47858	0.0
199.49225	0.0
199.50592	0.0
199.51959	0.0
199.53326	0.0
199.54694	0.0
199.56061	0.0
199.57428	0.0
199.58795	0.0
199.60162	0.0
199.61531	0.0
199.62898	0.0
199.64265	0.0
199.65634	0.0
199.67001	0.0
199.68369	0.0
199.69737	0.0
199.71104	0.0
199.72472	0.0
199.7384	0.0
199.75208	0.0
199.76576	0.0
199.77943	0.0
199.79312	0.0
199.80681	0.0
199.82048	0.0
199.83417	0.0
199.84785	0.0
199.86153	0.0
199.87521	0.0
199.8889	0.0
199.90259	0.0
199.91626	0.0
199.92995	0.0
199.94363	0.0
199.95732	0.0
199.97101	0.0
199.9847	0.0
199.99838	0.0
200.01207	0.0
200.02576	0.0
200.03944	0.0
200.05313	0.0
200.06682	0.0
200.08052	0.0
200.09421	0.0
200.10789	0.0
200.12158	0.0
200.13528	0.0
200.14897	0.0
200.16266	0.0
200.17636	0.0
200.19005	0.0
200.20374	0.0
200.21744	0.0
200.23112	0.0
200.24483	0.0
200.25851	0.0
200.27222	0.0
200.2859	0.0
200.29961	0.0
200.31331	0.0
200.327	0.0
200.3407	62.8728
200.3544	-23.289
200.3681	-156.134
200.38179	-111.528
200.39549	58.5051
200.40919	-18.6495
200.4229	142.955
200.4366	124.028
200.4503	-67.9548
200.464	-63.8815
200.47771	28.4461
200.49141	45.4233
200.50511	-130.441
200.51881	117.015
200.53252	-141.398
200.54622	-106.956
200.55992	-217.729
200.57362	-53.3192
200.58733	-115.977
200.60104	-94.3044
200.61475	-111.722
200.62845	23.9621
200.64217	231.182
200.65587	-65.7325
200.66957	38.1305
200.68329	-95.2597
200.69699	-196.352
200.71071	115.342
200.72441	163.032
200.73813	165.211
200.75183	-138.423
200.76555	-134.547
200.77925	-48.489
200.79297	51.4756
200.80669	184.684
200.82039	-23.8595
200.83411	347.385
200.84782	-175.794
200.86154	241.606
200.87524	153.502
200.88896	180.416
200.90268	71.7733
200.9164	119.391
200.93011	-11.8749
200.94383	211.572
200.95755	96.8642
200.97127	22.3414
200.98499	-16.5206
200.9987	-136.933
201.01242	-27.666
201.02614	114.75
201.03986	-32.637
201.05357	-80.1055
201.06731	-87.2608
201.08102	-75.2964
201.09474	31.2174
201.10846	-35.2401
201.12219	32.1853
201.13591	125.089
201.14963	198.695
201.16336	102.634
201.17708	35.8199
201.19081	92.4625
201.20453	-176.812
201.21826	142.307
201.23198	148.135
201.24571	-190.031
201.25943	-30.9958
201.27316	-176.279
201.2869	-133.646
