# Wavelength (nm)	Intensity
199.27356	0.0
199.28722	0.0
199.30089	0.0
199.31454	0.0
199.32822	0.0
199.34189	0.0
199.35555	0.0
199.36922	0.0
199.38289	0.0
199.39656	0.0
199.41022	0.0
199.42389	0.0
199.43756	0.0
199.45123	0.0
199.4649	0.0
199.47858	0.0
199.49225	0.0
199.50592	0.0
199.51959	0.0
199.53326	0.0
199.54694	0.0
199.56061	0.0
199.57428	0.0
199.58795	0.0
199.60162	0.0
199.61531	0.0
199.62898	0.0
199.64265	0.0
199.65634	0.0
199.67001	0.0
199.68369	0.0
199.69737	0.0
199.71104	0.0
199.72472	0.0
199.7384	0.0
199.75208	0.0
199.76576	0.0
199.77943	0.0
199.79312	0.0
199.80681	0.0
199.82048	0.0
199.83417	0.0
199.84785	0.0
199.86153	0.0
199.87521	0.0
199.8889	0.0
199.90259	0.0
199.91626	0.0
199.92995	0.0
199.94363	0.0
199.95732	0.0
199.97101	0.0
199.9847	0.0
199.99838	0.0
200.01207	0.0
200.02576	0.0
200.03944	0.0
200.05313	0.0
200.06682	0.0
200.08052	0.0
200.09421	0.0
200.10789	0.0
200.12158	0.0
200.13528	0.0
200.14897	0.0
200.16266	0.0
200.17636	0.0
200.19005	0.0
200.20374	0.0
200.21744	0.0
200.23112	0.0
200.24483	0.0
200.25851	0.0
200.27222	0.0
200.2859	0.0
200.29961	0.0
200.31331	0.0
200.327	0.0
200.3407	-21.8776
200.3544	15.3485
200.3681	-39.4092
200.38179	-16.2206
200.39549	-6.52137
200.40919	-1.33749
200.4229	122.613
200.4366	129.212
200.4503	-143.179
200.464	-165.418
200.47771	58.7113
200.49141	169.277
200.50511	-208.036
200.51881	-170.637
200.53252	52.7663
200.54622	44.3517
200.55992	206.722
200.57362	79.9918
200.58733	-155.728
200.60104	-71.6267
200.61475	81.5461
200.62845	-114.201
200.64217	-44.6282
200.65587	-35.8266
200.66957	64.979
200.68329	-319.929
200.69699	-119.36
200.71071	-80.7053
200.72441	-9.47342
200.73813	-331.358
200.75183	-227.227
200.76555	16.2866
200.77925	-80.6397
200.79297	-92.9071
200.80669	206.425
200.82039	85.5036
200.83411	-146.635
200.84782	59.8864
200.86154	-191.966
200.87524	-198.226
200.88896	-189.535
200.90268	148.916
200.9164	-161.769
200.93011	-178.891
200.94383	-188.415
200.95755	-316.023
200.97127	-12.0729
200.98499	29.8504
200.9987	-246.831
201.01242	-311.282
201.02614	-214.956
201.03986	161.403
201.05357	47.4057
201.06731	25.7206
201.08102	83.5509
201.09474	64.9027
201.10846	-40.3809
201.12219	-25.5916
201.13591	-8.46076
201.14963	31.8293
201.16336	189.526
201.17708	168.554
201.19081	209.62
201.20453	102.647
201.21826	162.686
201.23198	-60.2581
201.24571	-9.39394
201.25943	1.97001
201.27316	30.8352
