# Wavelength (nm)	Intensity
199.27356	0.0
199.28722	0.0
199.30089	0.0
199.31454	0.0
199.32822	0.0
199.34189	0.0
199.35555	0.0
199.36922	0.0
199.38289	0.0
199.39656	0.0
199.41022	0.0
199.42389	0.0
199.43756	0.0
199.45123	0.0
199.4649	0.0
199.47858	0.0
199.49225	0.0
199.50592	0.0
199.51959	0.0
199.53326	0.0
199.54694	0.0
199.56061	0.0
199.57428	0.0
199.58795	0.0
199.60162	0.0
199.61531	0.0
199.62898	0.0
199.64265	0.0
199.65634	0.0
199.67001	0.0
199.68369	0.0
199.69737	0.0
199.71104	0.0
199.72472	0.0
199.7384	0.0
199.75208	0.0
199.76576	0.0
199.77943	0.0
199.79312	0.0
199.80681	0.0
199.82048	0.0
199.83417	0.0
199.84785	0.0
199.86153	0.0
199.87521	0.0
199.8889	0.0
199.90259	0.0
199.91626	0.0
199.92995	0.0
199.94363	0.0
199.95732	0.0
199.97101	0.0
199.9847	0.0
199.99838	0.0
200.01207	0.0
200.02576	0.0
200.03944	0.0
200.05313	0.0
200.06682	0.0
200.08052	0.0
200.09421	0.0
200.10789	0.0
200.12158	0.0
200.13528	0.0
200.14897	0.0
200.16266	0.0
200.17636	0.0
200.19005	0.0
200.20374	0.0
200.21744	0.0
200.23112	0.0
200.24483	0.0
200.25851	0.0
200.27222	0.0
200.2859	0.0
200.29961	0.0
200.31331	0.0
200.327	0.0
200.3407	-147.887
200.3544	51.1937
200.3681	-27.4504
200.38179	32.4709
200.39549	-105.275
200.40919	-32.3499
200.4229	-14.5582
200.4366	18.7451
200.4503	205.792
200.464	-58.6381
200.47771	-417.667
200.49141	-270.609
200.50511	273.287
200.51881	268.848
200.53252	-164.118
200.54622	-50.037
200.55992	-93.172
200.57362	53.7002
200.58733	98.8891
200.60104	11.6115
200.61475	-139.619
200.62845	-243.062
200.64217	-114.254
200.65587	19.1217
200.66957	31.5737
200.68329	-80.386
200.69699	-176.414
200.71071	-100.642
200.72441	-6.66717
200.73813	156.418
200.75183	228.3
200.76555	270.114
200.77925	172.708
200.79297	-28.827
200.80669	-168.681
200.82039	-66.6278
200.83411	-21.9005
200.84782	-87.5135
200.86154	-57.0727
200.87524	83.6164
200.88896	-217.261
200.90268	289.931
200.9164	73.5004
200.93011	191.686
200.94383	368.835
200.95755	508.137
200.97127	167.246
200.98499	523.542
200.9987	395.804
201.01242	194.719
201.02614	448.913
201.03986	-15.7921
201.05357	252.851
201.06731	164.395
201.08102	158.244
201.09474	-10.0428
201.10846	-25.788
201.12219	91.8763
201.13591	94.0748
201.14963	160.899
201.16336	-44.7212
201.17708	27.9307
201.19081	64.9477
201.20453	-271.35
201.21826	-36.8694
201.23198	-110.605
201.24571	149.64
201.25943	-6.48267
201.27316	-134.135
201.2869	30.5971
