# Wavelength (nm)	Intensity
199.27356	0.0
199.28722	0.0
199.30089	0.0
199.31454	0.0
199.32822	0.0
199.34189	0.0
199.35555	0.0
199.36922	0.0
199.38289	0.0
199.39656	0.0
199.41022	0.0
199.42389	0.0
199.43756	0.0
199.45123	0.0
199.4649	0.0
199.47858	0.0
199.49225	0.0
199.50592	0.0
199.51959	0.0
199.53326	0.0
199.54694	0.0
199.56061	0.0
199.57428	0.0
199.58795	0.0
199.60162	0.0
199.61531	0.0
199.62898	0.0
199.64265	0.0
199.65634	0.0
199.67001	0.0
199.68369	0.0
199.69737	0.0
199.71104	0.0
199.72472	0.0
199.7384	0.0
199.75208	0.0
199.76576	0.0
199.77943	0.0
199.79312	0.0
199.80681	0.0
199.82048	0.0
199.83417	0.0
199.84785	0.0
199.86153	0.0
199.87521	0.0
199.8889	0.0
199.90259	0.0
199.91626	0.0
199.92995	0.0
199.94363	0.0
199.95732	0.0
199.97101	0.0
199.9847	0.0
199.99838	0.0
200.01207	0.0
200.02576	0.0
200.03944	0.0
200.05313	0.0
200.06682	0.0
200.08052	0.0
200.09421	0.0
200.10789	0.0
200.12158	0.0
200.13528	0.0
200.14897	0.0
200.16266	0.0
200.17636	0.0
200.19005	0.0
200.20374	0.0
200.21744	0.0
200.23112	0.0
200.24483	0.0
200.25851	0.0
200.27222	0.0
200.2859	0.0
200.29961	0.0
200.31331	0.0
200.327	0.0
200.3407	-197.008
200.3544	-30.4947
200.3681	-162.799
200.38179	23.5121
200.39549	-49.0804
200.40919	71.2982
200.4229	211.663
200.4366	71.8002
200.4503	71.5745
200.464	105.191
200.47771	-46.8669
200.49141	122.69
200.50511	34.1637
200.51881	-151.49
200.53252	-182.215
200.54622	-115.482
200.55992	-2.74461
200.57362	159.535
200.58733	34.9811
200.60104	172.253
200.61475	46.3137
200.62845	202.545
200.64217	202.244
200.65587	257.728
200.66957	475.41
200.68329	356.014
200.69699	131.383
200.71071	188.145
200.72441	109.007
200.73813	16.7698
200.75183	453.992
200.76555	635.586
200.77925	519.252
200.79297	546.581
200.80669	730.931
200.82039	453.594
200.83411	281.548
200.84782	443.481
200.86154	749.595
200.87524	426.946
200.88896	603.996
200.90268	356.854
200.9164	257.057
200.93011	306.064
200.94383	551.226
200.95755	647.219
200.97127	277.112
200.98499	259.819
200.9987	334.901
201.01242	134.116
201.02614	238.896
201.03986	457.94
201.05357	519.789
201.06731	407.738
201.08102	233.447
201.09474	89.7
201.10846	246.209
201.12219	280.721
201.13591	98.0462
201.14963	33.2746
201.16336	39.8029
201.17708	-6.83883
201.19081	447.844
201.20453	-79.278
201.21826	26.9133
201.23198	51.81
201.24571	74.2185
201.25943	248.449
201.27316	71.5546
201.2869	22.5285
201.30061	-60.6193
201.31435	24.5977
201.32808	46.9441
