# Wavelength (nm)	Intensity
199.27356	0.0
199.28722	0.0
199.30089	0.0
199.31454	0.0
199.32822	0.0
199.34189	0.0
199.35555	0.0
199.36922	0.0
199.38289	0.0
199.39656	0.0
199.41022	0.0
199.42389	0.0
199.43756	0.0
199.45123	0.0
199.4649	0.0
199.47858	0.0
199.49225	0.0
199.50592	0.0
199.51959	0.0
199.53326	0.0
199.54694	0.0
199.56061	0.0
199.57428	0.0
199.58795	0.0
199.60162	0.0
199.61531	0.0
199.62898	0.0
199.64265	0.0
199.65634	0.0
199.67001	0.0
199.68369	0.0
199.69737	0.0
199.71104	0.0
199.72472	0.0
199.7384	0.0
199.75208	0.0
199.76576	0.0
199.77943	0.0
199.79312	0.0
199.80681	0.0
199.82048	0.0
199.83417	0.0
199.84785	0.0
199.86153	0.0
199.87521	0.0
199.8889	0.0
199.90259	0.0
199.91626	0.0
199.92995	0.0
199.94363	0.0
199.95732	0.0
199.97101	0.0
199.9847	0.0
199.99838	0.0
200.01207	0.0
200.02576	0.0
200.03944	0.0
200.05313	0.0
200.06682	0.0
200.08052	0.0
200.09421	0.0
200.10789	0.0
200.12158	0.0
200.13528	0.0
200.14897	0.0
200.16266	0.0
200.17636	0.0
200.19005	0.0
200.20374	0.0
200.21744	0.0
200.23112	0.0
200.24483	0.0
200.25851	0.0
200.27222	0.0
200.2859	0.0
200.29961	0.0
200.31331	0.0
200.327	0.0
200.3407	-71.1148
200.3544	-80.3792
200.3681	93.4389
200.38179	-13.6783
200.39549	-39.7267
200.40919	175.649
200.4229	137.989
200.4366	51.6319
200.4503	-201.273
200.464	-0.945237
200.47771	325.051
200.49141	381.61
200.50511	-123.967
200.51881	-60.0387
200.53252	216.602
200.54622	-156.207
200.55992	89.9261
200.57362	84.2375
200.58733	-22.9677
200.60104	-27.5272
200.61475	30.5041
200.62845	111.226
200.64217	-78.3782
200.65587	-85.47
200.66957	-173.823
200.68329	253.153
200.69699	329.951
200.71071	-31.2575
200.72441	348.467
200.73813	82.6423
200.75183	-62.001
200.76555	97.3918
200.77925	78.5344
200.79297	40.0882
200.80669	98.9982
200.82039	368.91
200.83411	-23.5661
200.84782	198.395
200.86154	150.636
200.87524	412.671
200.88896	169.211
200.90268	416.563
200.9164	546.05
200.93011	304.955
200.94383	104.908
200.95755	-133.183
200.97127	96.8983
200.98499	-60.4904
200.9987	124.251
201.01242	-21.0159
201.02614	67.9553
201.03986	-43.0376
201.05357	132.756
201.06731	90.9791
201.08102	281.758
201.09474	93.3077
201.10846	149.99
201.12219	-1.87944
201.13591	-84.7957
201.14963	57.947
201.16336	-18.9623
201.17708	12.9684
201.19081	-68.8745
201.20453	99.604
201.21826	-195.318
201.23198	13.1617
201.24571	187.71
201.25943	86.619
201.27316	208.847
201.2869	151.805
