# Wavelength (nm)	Intensity
199.27356	0.0
199.28722	0.0
199.30089	0.0
199.31454	0.0
199.32822	0.0
199.34189	0.0
199.35555	0.0
199.36922	0.0
199.38289	0.0
199.39656	0.0
199.41022	0.0
199.42389	0.0
199.43756	0.0
199.45123	0.0
199.4649	0.0
199.47858	0.0
199.49225	0.0
199.50592	0.0
199.51959	0.0
199.53326	0.0
199.54694	0.0
199.56061	0.0
199.57428	0.0
199.58795	0.0
199.60162	0.0
199.61531	0.0
199.62898	0.0
199.64265	0.0
199.65634	0.0
199.67001	0.0
199.68369	0.0
199.69737	0.0
199.71104	0.0
199.72472	0.0
199.7384	0.0
199.75208	0.0
199.76576	0.0
199.77943	0.0
199.79312	0.0
199.80681	0.0
199.82048	0.0
199.83417	0.0
199.84785	0.0
199.86153	0.0
199.87521	0.0
199.8889	0.0
199.90259	0.0
199.91626	0.0
199.92995	0.0
199.94363	0.0
199.95732	0.0
199.97101	0.0
199.9847	0.0
199.99838	0.0
200.01207	0.0
200.02576	0.0
200.03944	0.0
200.05313	0.0
200.06682	0.0
200.08052	0.0
200.09421	0.0
200.10789	0.0
200.12158	0.0
200.13528	0.0
200.14897	0.0
200.16266	0.0
200.17636	0.0
200.19005	0.0
200.20374	0.0
200.21744	0.0
200.23112	0.0
200.24483	0.0
200.25851	0.0
200.27222	0.0
200.2859	0.0
200.29961	0.0
200.31331	0.0
200.327	0.0
200.3407	-227.03
200.3544	175.63
200.3681	111.924
200.38179	-19.5386
200.39549	-35.8853
200.40919	0.359397
200.4229	44.5264
200.4366	118.966
200.4503	-102.696
200.464	-396.78
200.47771	-53.0531
200.49141	41.3741
200.50511	-264.753
200.51881	79.8757
200.53252	23.4991
200.54622	226.114
200.55992	0.476861
200.57362	231.887
200.58733	180.547
200.60104	179.172
200.61475	173.648
200.62845	123.738
200.64217	351.637
200.65587	266.441
200.66957	-34.1677
200.68329	272.963
200.69699	29.8629
200.71071	-31.2142
200.72441	90.0899
200.73813	212.834
200.75183	206.648
200.76555	185.033
200.77925	209.404
200.79297	158.139
200.80669	155.584
200.82039	338.1
200.83411	318.442
200.84782	228.347
200.86154	428.254
200.87524	239.777
200.88896	460.697
200.90268	426.254
200.9164	446.574
200.93011	305.159
200.94383	457.593
200.95755	667.801
200.97127	693.699
200.98499	694.141
200.9987	410.651
201.01242	548.178
201.02614	432.086
201.03986	328.538
201.05357	359.285
201.06731	-80.7734
201.08102	136.251
201.09474	310.778
201.10846	206.453
201.12219	200.15
201.13591	293.192
201.14963	5.45709
201.16336	-61.5931
201.17708	-40.9116
201.19081	183.4
201.20453	98.5657
201.21826	-62.7448
201.23198	-69.7172
201.24571	-43.701
201.25943	-47.3736
201.27316	49.0835
201.2869	138.65
201.30061	239.546
201.31435	341.326
201.32808	306.155
