# Wavelength (nm)	Intensity
199.27356	0.0
199.28722	0.0
199.30089	0.0
199.31454	0.0
199.32822	0.0
199.34189	0.0
199.35555	0.0
199.36922	0.0
199.38289	0.0
199.39656	0.0
199.41022	0.0
199.42389	0.0
199.43756	0.0
199.45123	0.0
199.4649	0.0
199.47858	0.0
199.49225	0.0
199.50592	0.0
199.51959	0.0
199.53326	0.0
199.54694	0.0
199.56061	0.0
199.57428	0.0
199.58795	0.0
199.60162	0.0
199.61531	0.0
199.62898	0.0
199.64265	0.0
199.65634	0.0
199.67001	0.0
199.68369	0.0
199.69737	0.0
199.71104	0.0
199.72472	0.0
199.7384	0.0
199.75208	0.0
199.76576	0.0
199.77943	0.0
199.79312	0.0
199.80681	0.0
199.82048	0.0
199.83417	0.0
199.84785	0.0
199.86153	0.0
199.87521	0.0
199.8889	0.0
199.90259	0.0
199.91626	0.0
199.92995	0.0
199.94363	0.0
199.95732	0.0
199.97101	0.0
199.9847	0.0
199.99838	0.0
200.01207	0.0
200.02576	0.0
200.03944	0.0
200.05313	0.0
200.06682	0.0
200.08052	0.0
200.09421	0.0
200.10789	0.0
200.12158	0.0
200.13528	0.0
200.14897	0.0
200.16266	0.0
200.17636	0.0
200.19005	0.0
200.20374	0.0
200.21744	0.0
200.23112	0.0
200.24483	0.0
200.25851	0.0
200.27222	0.0
200.2859	0.0
200.29961	0.0
200.31331	0.0
200.327	0.0
200.3407	183.816
200.3544	-0.493544
200.3681	4.85462
200.38179	-64.7465
200.39549	-42.62
200.40919	46.6784
200.4229	-110.564
200.4366	112.776
200.4503	-115.132
200.464	-92.5026
200.47771	91.3178
200.49141	-107.104
200.50511	603.857
200.51881	134.719
200.53252	-15.6254
200.54622	-65.9031
200.55992	190.816
200.57362	112.029
200.58733	151.02
200.60104	114.869
200.61475	-55.6179
200.62845	196.206
200.64217	203.622
200.65587	51.7894
200.66957	220.857
200.68329	165.292
200.69699	93.4469
200.71071	447.541
200.72441	514.592
200.73813	299.812
200.75183	478.023
200.76555	435.48
200.77925	377.066
200.79297	249.096
200.80669	156.886
200.82039	82.8827
200.83411	561.833
200.84782	568.404
200.86154	233.254
200.87524	317.627
200.88896	211.724
200.90268	-92.2208
200.9164	114.009
200.93011	229.405
200.94383	235.839
200.95755	64.4052
200.97127	233.525
200.98499	157.118
200.9987	109.029
201.01242	115.617
201.02614	-174.605
201.03986	100.596
201.05357	528.26
201.06731	162.609
201.08102	-10.8122
201.09474	-70.8355
201.10846	135.125
201.12219	-13.9586
201.13591	-53.9208
201.14963	56.4543
201.16336	-21.0679
201.17708	-80.2173
201.19081	-29.1369
201.20453	-352.515
201.21826	-219.856
201.23198	-68.2483
201.24571	-77.0894
201.25943	122.997
201.27316	-5.01862
201.2869	-52.8162
201.30061	9.94233
