# Wavelength (nm)	Intensity
199.27356	0.0
199.28722	0.0
199.30089	0.0
199.31454	0.0
199.32822	0.0
199.34189	0.0
199.35555	0.0
199.36922	0.0
199.38289	0.0
199.39656	0.0
199.41022	0.0
199.42389	0.0
199.43756	0.0
199.45123	0.0
199.4649	0.0
199.47858	0.0
199.49225	0.0
199.50592	0.0
199.51959	0.0
199.53326	0.0
199.54694	0.0
199.56061	0.0
199.57428	0.0
199.58795	0.0
199.60162	0.0
199.61531	0.0
199.62898	0.0
199.64265	0.0
199.65634	0.0
199.67001	0.0
199.68369	0.0
199.69737	0.0
199.71104	0.0
199.72472	0.0
199.7384	0.0
199.75208	0.0
199.76576	0.0
199.77943	0.0
199.79312	0.0
199.80681	0.0
199.82048	0.0
199.83417	0.0
199.84785	0.0
199.86153	0.0
199.87521	0.0
199.8889	0.0
199.90259	0.0
199.91626	0.0
199.92995	0.0
199.94363	0.0
199.95732	0.0
199.97101	0.0
199.9847	0.0
199.99838	0.0
200.01207	0.0
200.02576	0.0
200.03944	0.0
200.05313	0.0
200.06682	0.0
200.08052	0.0
200.09421	0.0
200.10789	0.0
200.12158	0.0
200.13528	0.0
200.14897	0.0
200.16266	0.0
200.17636	0.0
200.19005	0.0
200.20374	0.0
200.21744	0.0
200.23112	0.0
200.24483	0.0
200.25851	0.0
200.27222	0.0
200.2859	0.0
200.29961	0.0
200.31331	0.0
200.327	0.0
200.3407	83.6567
200.3544	202.968
200.3681	-176.299
200.38179	15.6275
200.39549	40.5704
200.40919	9.01241
200.4229	-118.318
200.4366	-17.2598
200.4503	-32.6873
200.464	215.109
200.47771	-192.759
200.49141	127.469
200.50511	-298.613
200.51881	-112.367
200.53252	-131.042
200.54622	19.2739
200.55992	302.425
200.57362	165.298
200.58733	-40.7655
200.60104	12.6215
200.61475	163.51
200.62845	82.3346
200.64217	-81.9571
200.65587	228.734
200.66957	130.401
200.68329	-51.9618
200.69699	-51.2484
200.71071	-11.3779
200.72441	-94.3997
200.73813	206.32
200.75183	339.34
200.76555	102.428
200.77925	195.236
200.79297	166.196
200.80669	0.926355
200.82039	-50.6691
200.83411	390.597
200.84782	-188.946
200.86154	404.746
200.87524	306.443
200.88896	104.94
200.90268	-9.21667
200.9164	125.566
200.93011	117.681
200.94383	290.493
200.95755	223.924
200.97127	8.95991
200.98499	-388.433
200.9987	-204.81
201.01242	62.6615
201.02614	-100.882
201.03986	-83.1737
201.05357	94.7196
201.06731	162.32
201.08102	144.91
201.09474	-34.2661
201.10846	86.1001
201.12219	56.7513
201.13591	11.5258
201.14963	11.8276
201.16336	115.396
201.17708	38.9336
201.19081	128.318
201.20453	102.313
201.21826	-105.163
201.23198	187.83
201.24571	5.92454
201.25943	-297.542
201.27316	91.9486
201.2869	283.985
201.30061	62.8604
